".id","Crop","Exp","Label","Trt","Day","DATE","Tmax","Tmin","Radiation","TT","fSolar","Biomass","dBiomass","HI","Yield","F_Temp","F_Heat","F_Water","ARID","I50B","I50A","ETO","MaturityDay"
"Daily","cocoac","KOKOcali","Cali",4,1,2019-11-29,22.96,20.28,12.16,0,0.001,1,0.04614302,0.3,0.3,0.72625,1,1,0,200,680,0,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,2,2019-11-30,26.41,19.98,14.06,11.62,0.00118697938882949,1.046,0.0719124698794486,0.3,0.314,0.8246875,1,1,0,200,680,2.63651930542877,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,3,2019-12-01,24.89,20.86,14.37,24.815,0.00135416567967818,1.118,0.081816730528717,0.3,0.335,0.8046875,1,1,0,200,680,5.80181064451478,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,4,2019-12-02,25.41,21.1,15.49,37.69,0.0015399341965733,1.2,0.10325227399834,0.3,0.36,0.8284375,1,1,0,200,680,9.00260469239075,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,5,2019-12-03,25.45,20.16,15.28,50.945,0.00175779460952576,1.303,0.11231490070514,0.3,0.391,0.8003125,1,1,0,200,680,12.4797964661418,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,6,2019-12-04,24.26,19.87,14.91,63.75,0.00199742174601516,1.415,0.117338641433088,0.3,0.424,0.7540625,1,1,0,200,680,15.886931000766,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,7,2019-12-05,25.8,20.44,16.91,75.815,0.00225294364643868,1.533,0.163227783569046,0.3,0.46,0.82,1,1,0,200,680,19.1588353649076,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,8,2019-12-06,25.07,20.62,13.76,88.935,0.00256794309581746,1.696,0.148219126807061,0.3,0.509,0.8028125,1,1,0,200,680,22.9526269662713,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,9,2019-12-07,25.22,19.9,11.79,101.78,0.00291883567783629,1.844,0.141149519073971,0.3,0.553,0.785,1,1,0,200,680,26.0182522831061,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,10,2019-12-08,26.69,18.69,15.7,114.34,0.00330809898007401,1.985,0.215231623712954,0.3,0.596,0.793125,1,1,0,200,680,28.6350300137876,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,11,2019-12-09,27.08,20.19,15.68,127.03,0.00375392760807422,2.201,0.262091783434259,0.3,0.66,0.8521875,1,1,0,200,680,32.1462514835904,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,12,2019-12-10,24.33,20.44,14.35,140.665,0.00429983037131427,2.463,0.249554581338915,0.3,0.739,0.7740625,1,1,0,200,680,35.7087178786724,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,13,2019-12-11,23.98,20.29,13.87,153.05,0.004863843640744,2.712,0.267338901366286,0.3,0.814,0.7584375,1,1,0,200,680,38.8742419377508,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,14,2019-12-12,26.32,19.58,14.28,165.185,0.00548775175266154,2.98,0.331404762418831,0.3,0.894,0.809375,1,1,0,200,680,41.917924937794,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,15,2019-12-13,26.41,19.33,14.25,178.135,0.0062414985679108,3.311,0.37380800597525,0.3,0.993,0.804375,1,1,0,200,680,45.1197239167831,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,16,2019-12-14,26.65,19.89,14.45,191.005,0.00709236131465124,3.685,0.444115503767042,0.3,1.105,0.829375,1,1,0,200,680,48.3120035317779,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,17,2019-12-15,25.25,20.75,14.15,204.275,0.00809024863838372,4.129,0.485990716467833,0.3,1.239,0.8125,1,1,0,200,680,51.5717438238754,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,18,2019-12-16,25.87,20.37,15.11,217.275,0.00920252491191255,4.615,0.5957603737547,0.3,1.385,0.82,1,1,0,200,680,54.7339044783038,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,19,2019-12-17,25.25,20.71,12.51,230.395,0.0104784498873778,5.211,0.55564236996514,0.3,1.563,0.81125,1,1,0,200,680,58.1247638668039,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,20,2019-12-18,25.01,20.27,14.29,243.375,0.0119125583364978,5.766,0.702668775604013,0.3,1.73,0.79,1,1,0,200,680,60.919573925512,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,21,2019-12-19,26.34,21.01,16.38,256.015,0.0134948086257607,6.469,0.98712982682985,0.3,1.941,0.8546875,1,1,0,200,680,64.0925634306147,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,22,2019-12-20,26.55,20.43,14.27,269.69,0.0154402169877746,7.456,0.970634300113981,0.3,2.237,0.843125,1,1,0,200,680,67.8059728137681,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,23,2019-12-21,26,20.82,12.34,283.18,0.0176287496583979,8.427,0.952646464828712,0.3,2.528,0.838125,1,1,0,200,680,71.0345921966832,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,24,2019-12-22,27.39,20.41,14.05,296.59,0.0201050617189515,9.379,1.28222088740023,0.3,2.814,0.86875,1,1,0,200,680,73.8173963409108,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,25,2019-12-23,27.55,20.33,13.54,310.49,0.0230305278381442,10.662,1.41955309834723,0.3,3.199,0.87125,1,1,0,200,680,77.0259322696903,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,26,2019-12-24,27.37,21.04,13.7,324.43,0.0263798611027051,12.081,1.67648866668095,0.3,3.624,0.8878125,1,1,0,200,680,80.1216939307893,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,27,2019-12-25,27.01,20.65,13.37,338.635,0.03027800217727,13.758,1.82829855229074,0.3,4.127,0.864375,1,1,0,200,680,83.2643111334957,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,28,2019-12-26,28.05,21.73,15.88,352.465,0.0346052496114708,15.586,2.6721048430517,0.3,4.676,0.930625,1,1,0,200,680,86.3100390188034,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,29,2019-12-27,25.76,21.79,10.4,367.355,0.0399278426057257,18.258,1.86795798581956,0.3,5.477,0.8609375,1,1,0,200,680,89.9990018101244,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,30,2019-12-28,27.38,21.33,16.38,381.13,0.045542038682822,20.126,3.49700194796817,0.3,6.038,0.8971875,1,1,0,200,680,92.3551268434889,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,31,2019-12-29,26.07,20.83,15.56,395.485,0.0521859339228814,23.623,3.56657736602958,0.3,7.087,0.840625,1,1,0,200,680,96.1210186325988,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,32,2019-12-30,23.98,21.51,13.32,408.935,0.0592304491269838,27.19,3.28363898017293,0.3,8.157,0.7965625,1,1,0,200,680,99.6330174263746,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,33,2019-12-31,26.51,20.16,14.96,421.68,0.0667161225405955,30.473,4.34632025088542,0.3,9.142,0.8334375,1,1,0,200,680,102.583701733952,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,34,2020-01-01,25.59,20.55,16.21,435.015,0.0754770431316037,34.82,5.22203517170708,0.3,10.446,0.816875,1,1,0,200,680,105.960021448816,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,35,2020-01-02,26.33,20.79,16.52,448.085,0.0850718690807271,40.042,6.22331837361635,0.3,12.013,0.8475,1,1,0,200,680,109.591103258686,2020-05-17
"Daily","cocoac","KOKOcali","Cali",4,36,2020-01-03,25.79,20.21,18.38,461.645,0.0961755883126193,46.265,7.50446995300969,0.3,13.88,0.8125,1,1,0,200,680,113.329634811884,2020-05-17
