"Crop","Exp","Label","Trt","Day","DATE","Tmax","Tmin","Radiation","TT","fSolar","Biomass","dBiomass","HI","Yield","F_Temp","F_Heat","F_Water","ARID","I50B","I50A","ETO","MaturityDay"
"cocoac","KOKOcali","Cali",4,150,2020-05-10,28.48,21.66,14.48,2057.065,0.628289718150614,6411.439,44.7721632801435,0.3,1923.432,0.941875,1,1,0.489129586917031,200,680,532.972895814089,2020-05-29
"cocoac","KOKOcali","Cali",4,151,2020-05-11,25.5,20.69,14.8,2072.135,0.595490435164175,6456.211,37.6884537952851,0.3,1936.863,0.8184375,1,1,0.0713725060247384,200,680,536.350825054847,2020-05-29
"cocoac","KOKOcali","Cali",4,152,2020-05-12,24.8,20.08,11.86,2085.23,0.565942453789218,6493.9,27.2673953467879,0.3,1948.17,0.7775,1,1,0,200,680,539.666189344977,2020-05-29
"cocoac","KOKOcali","Cali",4,153,2020-05-13,27.44,19.54,13.09,2097.67,0.537174964608448,6521.167,30.9765946134284,0.3,1956.35,0.843125,1,1,0,200,680,542.28940773566,2020-05-29
"cocoac","KOKOcali","Cali",4,154,2020-05-14,28.12,21.23,18.03,2111.16,0.505453172487227,6552.144,43.6738095090358,0.3,1965.643,0.9171875,1,1,0.341039641692219,200,680,545.26097702218,2020-05-29
"cocoac","KOKOcali","Cali",4,155,2020-05-15,27.24,21.01,17,2125.835,0.470641997285778,6595.817,36.9057782906777,0.3,1978.745,0.8828125,1,1,0.360966508076895,200,680,549.437252409834,2020-05-29
"cocoac","KOKOcali","Cali",4,156,2020-05-16,29.29,20.37,16.93,2139.96,0.437175255762834,6632.723,35.8442909661693,0.3,1989.817,0.926875,1,1,0.430249964741686,200,680,553.330331511953,2020-05-29
"cocoac","KOKOcali","Cali",4,157,2020-05-17,27.65,21.56,16.42,2154.79,0.402446037251789,6668.567,31.5172764881559,0.3,2000.57,0.9128125,1,1,0.330584921104468,200,680,557.277638633006,2020-05-29
"cocoac","KOKOcali","Cali",4,158,2020-05-18,26.5,21.74,15.04,2169.395,0.369000928149394,6700.085,25.5903545875132,0.3,2010.025,0.8825,1,1,0.184399119533784,200,680,561.070496797974,2020-05-29
"cocoac","KOKOcali","Cali",4,159,2020-05-19,26.01,21.56,13.12,2183.515,0.337681375598246,6725.675,19.9440808439532,0.3,2017.702,0.8615625,1,1,0.148987322289885,200,680,564.504986455657,2020-05-29
"cocoac","KOKOcali","Cali",4,160,2020-05-20,27.76,20.92,17.66,2197.3,0.308309906437341,6745.619,25.4972676084127,0.3,2023.686,0.89625,1,1,0.436858769271035,200,680,567.480571035492,2020-05-29
"cocoac","KOKOcali","Cali",4,161,2020-05-21,27.81,21.7,15.51,2211.64,0.279228125288898,6771.116,20.8677912822782,0.3,2031.335,0.9221875,1,1,0.423997970715322,200,680,571.545560591974,2020-05-29
"cocoac","KOKOcali","Cali",4,162,2020-05-22,28.08,21.3,14.1,2226.395,0.251045767733364,6791.984,16.9808773349881,0.3,2037.595,0.918125,1,1,0.427244652430182,200,680,575.13826243544,2020-05-29
"cocoac","KOKOcali","Cali",4,163,2020-05-23,27.38,21.68,17.32,2241.085,0.224866308287377,6808.965,18.4800951971708,0.3,2042.689,0.908125,1,1,0.576401025315828,200,680,578.404475172438,2020-05-29
"cocoac","KOKOcali","Cali",4,164,2020-05-24,29.65,20.71,15.15,2255.615,0.200886568980797,6827.445,15.0869557955778,0.3,2048.233,0.94875,1,1,0.569959626466022,200,680,582.396811779911,2020-05-29
"cocoac","KOKOcali","Cali",4,165,2020-05-25,26.91,21.46,16.02,2270.795,0.177891683662506,6842.532,13.2012121226434,0.3,2052.76,0.8865625,1,1,0.485209891839474,200,680,585.951825255457,2020-05-29
"cocoac","KOKOcali","Cali",4,166,2020-05-26,28.5,20.85,13.17,2284.98,0.158285563656734,6855.733,9.99013838305959,0.3,2056.72,0.9171875,1,1,0.441305900730629,200,680,589.619251179171,2020-05-29
"cocoac","KOKOcali","Cali",4,167,2020-05-27,25.98,20.87,8.69,2299.655,0.139861806940517,6865.723,5.32843310351194,0.3,2059.717,0.8390625,1,1,0.212817359067516,200,680,592.674073039165,2020-05-29
"cocoac","KOKOcali","Cali",4,168,2020-05-28,24.5,20.88,13.05,2313.08,0.124595616814604,6871.052,6.73815830996526,0.3,2061.316,0.793125,1,1,0.343284706499748,200,680,594.634058709974,2020-05-29
"cocoacl","KOKOcaldas","Caldas",5,1,2020-06-23,19.76,11.58,18.91,0,0.001,1,0.04901950659375,0.3,0.3,0.354375,1,1,0,200,680,0,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,2,2020-06-24,21.4,11.45,20.4,5.67,0.0011184948839641,1.049,0.0670242015804497,0.3,0.315,0.4015625,1,1,0,200,680,3.66496953905651,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,3,2020-06-25,20.9,12.36,18.51,12.095,0.00119262385782784,1.116,0.0669141226270176,0.3,0.335,0.414375,1,1,0,200,680,7.69972577751038,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,4,2020-06-26,20.37,13.22,16.86,18.725,0.001274265268288,1.183,0.066742308671855,0.3,0.355,0.4246875,1,1,0,200,680,11.3657211251602,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,5,2020-06-27,21.46,12.48,18.01,25.52,0.00136373252662604,1.25,0.07826544119636,0.3,0.375,0.435625,1,1,0,200,680,14.7067936886335,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,6,2020-06-28,21.01,11.52,11.42,32.49,0.00146202407221023,1.328,0.0478229156374661,0.3,0.398,0.3915625,1,1,0,200,680,18.303227999469,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,7,2020-06-29,21.32,11.57,19.34,38.755,0.00155639512584385,1.376,0.0886938692475154,0.3,0.413,0.4028125,1,1,0,200,680,20.5518769583152,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,8,2020-06-30,21.33,12.47,18.95,45.2,0.00165982681790137,1.464,0.0992237028455551,0.3,0.439,0.43125,1,1,0,200,680,24.3769840981043,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,9,2020-07-01,20.51,12,17.2,52.1,0.00177817661520693,1.564,0.0874631276064075,0.3,0.469,0.3909375,1,1,0,200,680,28.1545072000519,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,10,2020-07-02,19.99,13.41,18.98,58.355,0.00189272512375757,1.651,0.110040588799183,0.3,0.495,0.41875,1,1,0,200,680,31.5333492553681,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,11,2020-07-03,20.93,11.4,18.34,65.055,0.00202360303700308,1.761,0.104604912996714,0.3,0.528,0.3853125,1,1,0,200,680,35.2822409811165,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,12,2020-07-04,20.43,13.01,13.99,71.22,0.00215199250557423,1.866,0.0924958163825113,0.3,0.56,0.42,1,1,0,200,680,38.8859672418561,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,13,2020-07-05,20.96,12.7,14.02,77.94,0.00230121378354039,1.958,0.100744195184188,0.3,0.587,0.426875,1,1,0,200,680,41.6554432880066,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,14,2020-07-06,20.24,13.13,17.33,84.77,0.00246345664621654,2.059,0.130478587248135,0.3,0.618,0.4178125,1,1,0,200,680,44.4424467882299,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,15,2020-07-07,19.99,12.02,16.32,91.455,0.0026332958733655,2.19,0.117985102052152,0.3,0.657,0.3753125,1,1,0,200,680,47.8682396546343,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,16,2020-07-08,21.7,12.4,19.75,97.46,0.00279578998479158,2.308,0.177973405035891,0.3,0.692,0.440625,1,1,0,200,680,51.0530721446586,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,17,2020-07-09,21.4,12.36,23.56,104.51,0.00299936250082977,2.485,0.222273162975216,0.3,0.745,0.43,1,1,0,200,680,55.0063934286203,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,18,2020-07-10,17.58,13.7,16.38,111.39,0.0032122606063968,2.708,0.13567446601855,0.3,0.812,0.3525,1,1,0,200,680,59.7026804888562,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,19,2020-07-11,20.66,11.52,14.17,117.03,0.00339797192144806,2.843,0.134060636341983,0.3,0.853,0.380625,1,1,0,200,680,62.8452041263662,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,20,2020-07-12,20.78,12.71,14.43,123.12,0.00361052859816454,2.978,0.160662093677252,0.3,0.893,0.4215625,1,1,0,200,680,65.6226617609775,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,21,2020-07-13,20.73,12.46,21.39,129.865,0.00386143560342354,3.138,0.249039782757599,0.3,0.941,0.4121875,1,1,0,200,680,68.4847740835823,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,22,2020-07-14,20.73,10.78,19.86,136.46,0.00412353979807001,3.387,0.215471140502611,0.3,1.016,0.3596875,1,1,0,200,680,72.7155169420856,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,23,2020-07-15,20.56,9.77,18.71,142.215,0.00436668820617949,3.603,0.192925948611843,0.3,1.081,0.3228125,1,1,0,200,680,76.5867769471523,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,24,2020-07-16,21.43,10.04,19.34,147.38,0.0045970337379833,3.796,0.233110550979937,0.3,1.139,0.3584375,1,1,0,200,680,80.1935330841456,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,25,2020-07-17,21.82,10.96,22.01,153.115,0.00486698996473308,4.029,0.312950535689078,0.3,1.209,0.399375,1,1,0,200,680,83.9736486578355,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,26,2020-07-18,21.39,11.4,22.8,159.505,0.00518638888166444,4.342,0.345728212837684,0.3,1.303,0.3996875,1,1,0,200,680,88.33208576865,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,27,2020-07-19,20.84,12.04,20.35,165.9,0.00552690069326627,4.687,0.331151167117228,0.3,1.406,0.4025,1,1,0,200,680,92.8389934626077,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,28,2020-07-20,21.2,10.87,16.73,172.34,0.00589226389833436,5.019,0.271988005702128,0.3,1.506,0.3771875,1,1,0,200,680,96.8551900473302,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,29,2020-07-21,21.78,11.53,17.43,178.375,0.00625639738505159,5.291,0.331790632658104,0.3,1.587,0.4159375,1,1,0,200,680,100.138994575125,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,30,2020-07-22,20.72,12.3,16.23,185.03,0.00668389856464983,5.622,0.322867035849068,0.3,1.687,0.406875,1,1,0,200,680,103.605646459569,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,31,2020-07-23,19.24,13.87,13.38,191.54,0.00713012158077064,5.945,0.285903908594807,0.3,1.784,0.4096875,1,1,0,200,680,106.810948764932,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,32,2020-07-24,19.24,12.56,13.05,198.095,0.00760929064771994,6.231,0.267855793373504,0.3,1.869,0.36875,1,1,0,200,680,109.43857545684,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,33,2020-07-25,21.19,12.35,14.73,203.995,0.00806781973402047,6.499,0.36782559755435,0.3,1.95,0.423125,1,1,0,200,680,111.972259623753,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,34,2020-07-26,20.17,12.23,19.39,210.765,0.00862779187913839,6.867,0.474202137023974,0.3,2.06,0.3875,1,1,0,200,680,114.90027686773,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,35,2020-07-27,21.85,10.34,19.42,216.965,0.00917431632880208,7.341,0.496467694359981,0.3,2.202,0.3809375,1,1,0,200,680,118.700079053005,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,36,2020-07-28,21.71,10.91,20.36,223.06,0.00974496896339515,7.837,0.572376692841719,0.3,2.351,0.394375,1,1,0,200,680,122.526611485578,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,37,2020-07-29,22.4,11.64,20.41,229.37,0.0103727610693766,8.41,0.679467735243337,0.3,2.523,0.43875,1,1,0,200,680,126.550853995486,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,38,2020-07-30,22.03,13.66,17.4,236.39,0.011118267988665,9.089,0.693862923837688,0.3,2.727,0.4903125,1,1,0,200,680,130.646373756286,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,39,2020-07-31,22.05,12.6,21.24,244.235,0.0120141469374249,9.783,0.854573513936983,0.3,2.935,0.4578125,1,1,0,200,680,134.181343572729,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,40,2020-08-01,21.99,11.65,22.07,251.56,0.0129148033891593,10.638,0.888727982577568,0.3,3.191,0.42625,1,1,0,200,680,138.459159695133,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,41,2020-08-02,22.12,10.6,23.9,258.38,0.0138130689475233,11.526,0.959929954485603,0.3,3.458,0.3975,1,1,0,200,680,142.865022856654,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,42,2020-08-03,21.55,11.39,21.77,264.74,0.0147060773810786,12.486,0.947008559438453,0.3,3.746,0.404375,1,1,0,200,680,147.601385134677,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,43,2020-08-04,20.72,11.18,21.88,271.21,0.0156727995728431,13.433,0.932835813010374,0.3,4.03,0.371875,1,1,0,200,680,151.913224817709,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,44,2020-08-05,20.58,11.3,17.24,277.16,0.0166168261685455,14.366,0.777975877135825,0.3,4.31,0.37125,1,1,0,200,680,156.192594906345,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,45,2020-08-06,21.65,11.86,17.53,283.1,0.0176149136918199,15.144,0.95363490082496,0.3,4.543,0.4221875,1,1,0,200,680,159.561812528552,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,46,2020-08-07,21.48,11.08,19.76,289.855,0.0188215213044125,16.098,1.06781411033316,0.3,4.829,0.3925,1,1,0,200,680,163.052386681829,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,47,2020-08-08,21.98,11.08,23.39,296.135,0.0200157144737247,17.166,1.3976835314827,0.3,5.15,0.408125,1,1,0,200,680,166.952143169009,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,48,2020-08-09,22.13,11.05,19.43,302.665,0.0213360251801865,18.563,1.24901046799184,0.3,5.569,0.411875,1,1,0,200,680,171.598199693855,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,49,2020-08-10,22.08,11.6,15.86,309.255,0.0227546207146941,19.812,1.12855631008733,0.3,5.944,0.4275,1,1,0,200,680,175.464121625512,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,50,2020-08-11,21.79,13.05,16.93,316.095,0.0243242551246845,20.941,1.39699470831601,0.3,6.282,0.46375,1,1,0,200,680,178.632571855157,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,51,2020-08-12,22.69,14.04,19.73,323.515,0.026146199225773,22.338,1.97285853216371,0.3,6.701,0.5228125,1,1,0,200,680,182.044068930979,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,52,2020-08-13,19.94,14.83,15.32,331.88,0.0283593119015986,24.311,1.46689592409753,0.3,7.293,0.4615625,1,1,0,200,680,186.09846661749,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,53,2020-08-14,21.82,13.32,14.82,339.265,0.0304632196743179,25.778,1.56247915879154,0.3,7.733,0.473125,1,1,0,200,680,189.159559902075,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,54,2020-08-15,20.63,12.81,17.31,346.835,0.0327761638272711,27.34,1.74308598267015,0.3,8.202,0.42,1,1,0,200,680,192.153835365515,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,55,2020-08-16,21.64,12.21,16.84,353.555,0.0349705490511988,29.083,1.86448401214483,0.3,8.725,0.4328125,1,1,0,200,680,195.583492440449,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,56,2020-08-17,21.22,12.73,14.88,360.48,0.0373794176158159,30.948,1.77367490575987,0.3,9.284,0.4359375,1,1,0,200,680,198.946288320209,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,57,2020-08-18,20.05,14.68,17.48,367.455,0.0399661098308152,32.721,2.3523416860208,0.3,9.816,0.4603125,1,1,0,200,680,201.914900332977,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,58,2020-08-19,17.76,13.28,12.45,374.82,0.042882834634229,35.074,1.34736810430945,0.3,10.522,0.345,1,1,0,200,680,205.408030656744,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,59,2020-08-20,21.04,13.36,18.37,380.34,0.0452007248702892,36.421,2.7332628595059,0.3,10.926,0.45,1,1,0,200,680,207.793396092227,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,60,2020-08-21,20.43,13.3,15.22,387.54,0.0484032682732068,39.154,2.31219378109969,0.3,11.746,0.4290625,1,1,0,200,680,211.469546075766,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,61,2020-08-22,20.34,12.76,17.66,394.405,0.0516558394453271,41.467,2.73178031104409,0.3,12.44,0.409375,1,1,0,200,680,214.490036666638,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,62,2020-08-23,20.88,10.59,16.5,400.955,0.0549503055455911,44.198,2.37728815175518,0.3,13.259,0.3584375,1,1,0,200,680,217.974442419296,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,63,2020-08-24,21.46,12.62,17.94,406.69,0.0579958134481523,46.576,3.34877593344616,0.3,13.973,0.44,1,1,0,200,680,221.191730272945,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,64,2020-08-25,20.64,12.7,13.13,413.73,0.0619500254595435,49.924,2.48042669679581,0.3,14.977,0.416875,1,1,0,200,680,224.778466696027,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,65,2020-08-26,21.53,13,16.19,420.4,0.0659264827521866,52.405,3.54516719133601,0.3,15.721,0.4540625,1,1,0,200,680,227.377808066621,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,66,2020-08-27,21.1,13.27,19.05,427.665,0.0705255145898984,55.95,4.41328896161451,0.3,16.785,0.4490625,1,1,0,200,680,230.628050042632,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,67,2020-08-28,21.9,11.26,21.89,434.85,0.075362479947157,60.363,4.96273613049467,0.3,18.109,0.41125,1,1,0,200,680,234.440279611843,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,68,2020-08-29,20.52,13.01,13.85,441.43,0.0800561797536217,65.326,3.42931030136767,0.3,19.598,0.4228125,1,1,0,200,680,238.790623077518,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,69,2020-08-30,19.62,11.6,15.52,448.195,0.0851571066702133,68.755,3.3897668111918,0.3,20.626,0.350625,1,1,0,200,680,241.535571152271,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,70,2020-08-31,19.83,13.1,21.09,453.805,0.0896074722971878,72.145,5.58577815708154,0.3,21.644,0.4040625,1,1,0,200,680,244.538495175751,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,71,2020-09-01,22.14,11.51,19.49,460.27,0.0949935515567933,77.731,5.77700798375418,0.3,23.319,0.4265625,1,1,0,200,680,248.684381047739,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,72,2020-09-02,18.48,12.87,15.5,467.095,0.100989951512416,83.508,4.06134679884365,0.3,25.052,0.3546875,1,1,0,200,680,252.578018814182,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,73,2020-09-03,21.12,12.27,17.3,472.77,0.106227489416322,87.569,5.62507023895682,0.3,26.271,0.4184375,1,1,0,200,680,255.565449872721,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,74,2020-09-04,22.18,12.26,17.3,479.465,0.11271023222572,93.194,6.43636986928823,0.3,27.958,0.45125,1,1,0,200,680,258.998875034562,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,75,2020-09-05,22.76,12.51,24.46,486.685,0.120082215889218,99.631,10.252706738537,0.3,29.889,0.4771875,1,1,0,200,680,262.478885097697,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,76,2020-09-06,21.69,12.26,22.02,494.32,0.128322650482951,109.883,9.01071379864118,0.3,32.965,0.4359375,1,1,0,200,680,267.445865985818,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,77,2020-09-07,22.16,13.29,18.81,501.295,0.136263043902006,118.894,9.05231624255051,0.3,35.668,0.4828125,1,1,0,200,680,271.847752115203,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,78,2020-09-08,18.6,13.86,12.56,509.02,0.145530175558814,127.946,5.20625081957905,0.3,38.384,0.389375,1,1,0,200,680,275.663566305138,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,79,2020-09-09,22.44,12.23,19.89,515.25,0.153374762143684,133.153,10.2301770824429,0.3,39.946,0.4584375,1,1,0,200,680,278.10939394554,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,80,2020-09-10,22.62,11.37,20.96,522.585,0.163044301904738,143.383,10.9289633751338,0.3,43.015,0.4371875,1,1,0,200,680,282.122603090683,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,81,2020-09-11,21.78,12.81,18.54,529.58,0.172709946831893,154.312,10.6793968249469,0.3,46.294,0.4559375,1,1,0,200,680,286.330630483917,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,82,2020-09-12,21.34,13.23,18.63,536.875,0.183258794745333,164.991,11.371076591182,0.3,49.497,0.4553125,1,1,0,200,680,290.058494923002,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,83,2020-09-13,21.78,13.73,21.15,544.16,0.194275443901395,176.362,14.568150909979,0.3,52.909,0.4846875,1,1,0,200,680,293.796835596382,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,84,2020-09-14,22.48,12.32,22.44,551.915,0.206535291033788,190.93,15.6798964791274,0.3,57.279,0.4625,1,1,0,200,680,298.082658445437,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,85,2020-09-15,22.03,10.63,19.13,559.315,0.218745937575684,206.61,12.1102476432657,0.3,61.983,0.395625,1,1,0,200,680,302.616118203791,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,86,2020-09-16,22.08,10.98,19.77,565.645,0.229585714435182,218.721,13.5506166683813,0.3,65.616,0.408125,1,1,0,200,680,306.403766457512,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,87,2020-09-17,18.34,13.49,17.09,572.175,0.24114546421081,232.271,11.144748107046,0.3,69.681,0.3696875,1,1,0,200,680,310.332451462822,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,88,2020-09-18,21.87,12.27,16.12,578.09,0.251942609358145,243.416,13.1274514892454,0.3,73.025,0.441875,1,1,0,200,680,313.638276874905,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,89,2020-09-19,20.03,13.73,18.88,585.16,0.265246373276222,256.543,15.7519465870336,0.3,76.963,0.43,1,1,0,200,680,316.868421847723,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,90,2020-09-20,20.78,13.3,18.01,592.04,0.278597641811281,272.295,16.1494656025076,0.3,81.689,0.44,1,1,0,200,680,320.609788988789,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,91,2020-09-21,22.38,11.15,16.74,599.08,0.29265794719156,288.445,15.152277811718,0.3,86.533,0.4228125,1,1,0,200,680,324.200084468335,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,92,2020-09-22,23.94,11.58,23.38,605.845,0.30653202974345,303.597,25.4259059872234,0.3,91.079,0.485,1,1,0,200,680,327.544337737204,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,93,2020-09-23,21,11.62,16.2,613.605,0.322860214939507,329.023,15.0887496601038,0.3,98.707,0.394375,1,1,0,200,680,332.325478716243,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,94,2020-09-24,21.84,10.48,19.11,619.915,0.336441788692284,344.112,18.1069657563673,0.3,103.234,0.385,1,1,0,200,680,335.517677803815,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,95,2020-09-25,22.24,10.32,21.38,626.075,0.349943965189208,362.219,21.4812822201363,0.3,108.666,0.3925,1,1,0,200,680,339.287198695464,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,96,2020-09-26,21.84,11.03,16.91,632.355,0.363936217921236,383.7,18.1055525872088,0.3,115.11,0.4021875,1,1,0,200,680,343.520518346296,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,97,2020-09-27,20.23,13.02,21.02,638.79,0.378488253222118,401.806,24.0971314848327,0.3,120.542,0.4140625,1,1,0,200,680,346.871931483053,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,98,2020-09-28,21.53,12.44,20.28,645.415,0.393669688421992,425.903,25.4953328036665,0.3,127.771,0.4365625,1,1,0,200,680,351.022685216471,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,99,2020-09-29,20.67,13.05,19.18,652.4,0.40986296587618,451.398,24.6550418895728,0.3,135.419,0.42875,1,1,0,200,680,355.074664609073,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,100,2020-09-30,21.42,12.05,15.51,659.26,0.425918310422785,476.053,20.3408949388196,0.3,142.816,0.4209375,1,1,0,200,680,358.884634127154,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,101,2020-10-01,22.02,11.82,20.3,665.995,0.441792385118292,496.394,28.3736172610676,0.3,148.918,0.4325,1,1,0,200,680,361.968888632511,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,102,2020-10-02,21.28,11.37,17.36,672.915,0.458180160322071,524.768,23.0006907252718,0.3,157.43,0.3953125,1,1,0,200,680,366.028842711223,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,103,2020-10-03,21.45,13.33,15.54,679.24,0.473195008688017,547.768,24.8444825373938,0.3,164.33,0.461875,1,1,0,200,680,369.454648700615,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,104,2020-10-04,20.44,12.37,16.84,686.63,0.490740484564821,572.613,24.1995592649366,0.3,171.784,0.4003125,1,1,0,200,680,372.579960943537,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,105,2020-10-05,21.93,9.64,20.07,693.035,0.505914364910613,596.812,26.8548106461813,0.3,179.044,0.3615625,1,1,0,200,680,375.895688587034,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,106,2020-10-06,21.77,11.83,16.56,698.82,0.519566036324729,623.667,26.7488026611249,0.3,187.1,0.425,1,1,0,200,680,379.830458653471,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,107,2020-10-07,21.69,11.98,15.38,705.62,0.535516842301254,650.416,25.7372615711138,0.3,195.125,0.4271875,1,1,0,200,680,383.13211981781,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,108,2020-10-08,21.57,11.68,17.04,712.455,0.551411084027553,676.153,28.459372004562,0.3,202.846,0.4140625,1,1,0,200,680,386.199304043301,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,109,2020-10-09,21.62,10.54,18.65,719.08,0.566651504758773,704.613,29.376010152059,0.3,211.384,0.38,1,1,0,200,680,389.583597080848,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,110,2020-10-10,22.73,9.9,23.4,725.16,0.580468601830178,733.989,39.2159096526288,0.3,220.197,0.3946875,1,1,0,200,680,393.253799283344,2020-12-15
"cocoacl","KOKOcaldas","Caldas",5,111,2020-10-11,22.88,11.29,22.2,731.475,0.594623357352138,773.204,42.7591576948369,0.3,231.961,0.4428125,1,1,0,200,680,397.899648737674,2020-12-15
